"nrricode","year","forest","count","count1","count2","count3","count.add","samples","ave","abbrev","forestN"
558,1999,9020,119,74,23,22,119,385,0.309090909090909,"WTSP","Chequamegon"
558,1998,9020,120,58,21,41,120,387,0.310077519379845,"WTSP","Chequamegon"
558,2012,9090,837,570,106,161,837,556,1.50539568345324,"WTSP","Superior"
558,2008,9030,268,175,39,54,268,361,0.742382271468144,"WTSP","Chippewa"
558,1999,9090,639,458,78,103,639,487,1.31211498973306,"WTSP","Superior"
558,2002,9020,210,126,24,60,210,390,0.538461538461538,"WTSP","Chequamegon"
558,2001,9020,121,62,23,36,121,389,0.311053984575835,"WTSP","Chequamegon"
558,2009,9030,349,223,55,71,349,390,0.894871794871795,"WTSP","Chippewa"
558,2004,9090,719,430,97,192,719,470,1.52978723404255,"WTSP","Superior"
558,2011,9030,233,173,27,33,233,383,0.608355091383812,"WTSP","Chippewa"
558,1995,9030,198,142,29,27,198,390,0.507692307692308,"WTSP","Chippewa"
558,2001,9090,780,438,130,212,780,491,1.58859470468432,"WTSP","Superior"
558,1997,9020,190,119,31,40,190,390,0.487179487179487,"WTSP","Chequamegon"
558,2009,9090,972,589,139,244,972,553,1.75768535262206,"WTSP","Superior"
558,2007,9090,940,520,164,256,940,487,1.93018480492813,"WTSP","Superior"
558,1997,9090,520,332,80,108,520,487,1.06776180698152,"WTSP","Superior"
558,1999,9030,274,207,27,40,274,396,0.691919191919192,"WTSP","Chippewa"
558,2013,9090,856,527,136,193,856,563,1.52042628774423,"WTSP","Superior"
558,2010,9020,151,81,23,47,151,361,0.418282548476454,"WTSP","Chequamegon"
558,2011,9090,757,479,117,161,757,538,1.40706319702602,"WTSP","Superior"
558,2003,9030,286,212,29,45,286,393,0.727735368956743,"WTSP","Chippewa"
558,2005,9090,733,464,102,167,733,485,1.51134020618557,"WTSP","Superior"
558,2013,9030,314,184,50,80,314,390,0.805128205128205,"WTSP","Chippewa"
558,2004,9030,374,245,53,76,374,395,0.946835443037975,"WTSP","Chippewa"
558,1995,9020,137,84,27,26,137,385,0.355844155844156,"WTSP","Chequamegon"
558,1996,9020,171,100,35,36,171,391,0.437340153452685,"WTSP","Chequamegon"
558,2001,9030,261,166,34,61,261,390,0.669230769230769,"WTSP","Chippewa"
558,2012,9030,216,132,33,51,216,362,0.596685082872928,"WTSP","Chippewa"
558,2000,9030,328,216,39,73,328,393,0.834605597964377,"WTSP","Chippewa"
558,1998,9030,229,152,30,47,229,383,0.597911227154047,"WTSP","Chippewa"
558,2008,9020,199,116,29,54,199,380,0.523684210526316,"WTSP","Chequamegon"
558,2007,9030,387,252,56,79,387,389,0.994858611825193,"WTSP","Chippewa"
558,1996,9090,550,368,85,97,550,482,1.14107883817427,"WTSP","Superior"
558,2000,9020,136,78,17,41,136,375,0.362666666666667,"WTSP","Chequamegon"
558,2010,9030,245,169,22,54,245,350,0.7,"WTSP","Chippewa"
558,2003,9090,694,481,92,121,694,491,1.41344195519348,"WTSP","Superior"
558,2006,9030,293,189,35,69,293,391,0.749360613810742,"WTSP","Chippewa"
558,2005,9030,334,200,51,83,334,389,0.858611825192802,"WTSP","Chippewa"
558,2006,9020,145,90,20,35,145,388,0.373711340206186,"WTSP","Chequamegon"
558,2004,9020,202,136,22,44,202,381,0.530183727034121,"WTSP","Chequamegon"
558,2003,9020,198,140,23,35,198,387,0.511627906976744,"WTSP","Chequamegon"
558,2005,9020,174,113,26,35,174,383,0.454308093994778,"WTSP","Chequamegon"
558,1998,9090,582,345,106,131,582,486,1.19753086419753,"WTSP","Superior"
558,1996,9030,211,145,25,41,211,391,0.539641943734015,"WTSP","Chippewa"
558,2010,9090,713,434,123,156,713,535,1.33271028037383,"WTSP","Superior"
558,2006,9090,649,424,76,149,649,475,1.36631578947368,"WTSP","Superior"
560,1997,9030,87,54,12,21,87,393,0.221374045801527,"CHSP","Chippewa"
560,2002,9090,80,48,8,24,80,489,0.16359918200409,"CHSP","Superior"
560,2011,9030,40,15,8,17,40,383,0.10443864229765,"CHSP","Chippewa"
560,1999,9020,35,20,5,10,35,385,0.0909090909090909,"CHSP","Chequamegon"
560,2001,9030,111,62,19,30,111,390,0.284615384615385,"CHSP","Chippewa"
560,2004,9030,81,49,7,25,81,395,0.205063291139241,"CHSP","Chippewa"
560,2008,9020,37,16,6,15,37,380,0.0973684210526316,"CHSP","Chequamegon"
560,2007,9030,128,68,14,46,128,389,0.329048843187661,"CHSP","Chippewa"
560,2000,9090,40,28,5,7,40,484,0.0826446280991736,"CHSP","Superior"
560,1998,9020,32,14,6,12,32,387,0.082687338501292,"CHSP","Chequamegon"
560,2009,9090,82,37,14,31,82,553,0.148282097649186,"CHSP","Superior"
560,2010,9090,42,22,5,15,42,535,0.0785046728971963,"CHSP","Superior"
560,2010,9030,68,39,10,19,68,350,0.194285714285714,"CHSP","Chippewa"
560,1999,9090,51,36,5,10,51,487,0.104722792607803,"CHSP","Superior"
560,2006,9020,54,35,7,12,54,388,0.139175257731959,"CHSP","Chequamegon"
560,2001,9090,52,23,15,14,52,491,0.105906313645621,"CHSP","Superior"
560,2007,9090,67,33,7,27,67,487,0.137577002053388,"CHSP","Superior"
560,2007,9020,48,23,8,17,48,378,0.126984126984127,"CHSP","Chequamegon"
560,1996,9030,61,41,10,10,61,391,0.156010230179028,"CHSP","Chippewa"
560,1995,9020,51,36,6,9,51,385,0.132467532467532,"CHSP","Chequamegon"
560,1996,9090,87,49,13,25,87,482,0.180497925311203,"CHSP","Superior"
560,1999,9030,119,78,14,27,119,396,0.30050505050505,"CHSP","Chippewa"
560,2008,9090,46,17,10,19,46,557,0.0825852782764812,"CHSP","Superior"
560,2005,9030,158,101,22,35,158,389,0.406169665809769,"CHSP","Chippewa"
560,1995,9090,52,23,9,20,52,488,0.10655737704918,"CHSP","Superior"
560,2004,9020,55,23,16,16,55,381,0.144356955380577,"CHSP","Chequamegon"
560,2008,9030,102,48,17,37,102,361,0.282548476454294,"CHSP","Chippewa"
560,2005,9020,74,40,13,21,74,383,0.193211488250653,"CHSP","Chequamegon"
560,2012,9030,33,18,7,8,33,362,0.0911602209944751,"CHSP","Chippewa"
560,2009,9030,104,70,15,19,104,390,0.266666666666667,"CHSP","Chippewa"
560,2000,9030,100,61,17,22,100,393,0.254452926208651,"CHSP","Chippewa"
560,2001,9020,29,21,3,5,29,389,0.0745501285347044,"CHSP","Chequamegon"
560,2005,9090,88,53,9,26,88,485,0.181443298969072,"CHSP","Superior"
560,2003,9090,54,33,12,9,54,491,0.109979633401222,"CHSP","Superior"
560,2004,9090,45,25,2,18,45,470,0.0957446808510638,"CHSP","Superior"
560,1995,9030,39,28,3,8,39,390,0.1,"CHSP","Chippewa"
560,2013,9030,22,10,2,10,22,390,0.0564102564102564,"CHSP","Chippewa"
560,2013,9090,23,9,3,11,23,563,0.0408525754884547,"CHSP","Superior"
560,1997,9020,53,33,12,8,53,390,0.135897435897436,"CHSP","Chequamegon"
560,2006,9030,120,69,21,30,120,391,0.30690537084399,"CHSP","Chippewa"
560,2011,9090,25,10,9,6,25,538,0.0464684014869888,"CHSP","Superior"
560,1998,9030,74,41,16,17,74,383,0.193211488250653,"CHSP","Chippewa"
560,2003,9020,38,27,4,7,38,387,0.0981912144702842,"CHSP","Chequamegon"
560,2010,9020,19,10,4,5,19,361,0.0526315789473684,"CHSP","Chequamegon"
560,2012,9090,64,48,10,6,64,556,0.115107913669065,"CHSP","Superior"
560,1998,9090,65,35,12,18,65,486,0.133744855967078,"CHSP","Superior"
560,2003,9030,92,63,12,17,92,393,0.234096692111959,"CHSP","Chippewa"
560,1996,9020,50,20,10,20,50,391,0.127877237851662,"CHSP","Chequamegon"
560,2002,9020,68,41,15,12,68,390,0.174358974358974,"CHSP","Chequamegon"
560,1997,9090,71,37,11,23,71,487,0.145790554414784,"CHSP","Superior"
560,2000,9020,41,22,6,13,41,375,0.109333333333333,"CHSP","Chequamegon"
560,2002,9030,112,65,23,24,112,393,0.28498727735369,"CHSP","Chippewa"
560,2009,9020,51,32,6,13,51,381,0.133858267716535,"CHSP","Chequamegon"
560,2006,9090,52,34,7,11,52,475,0.109473684210526,"CHSP","Superior"
561,2006,9030,0,0,0,0,1,391,0,"CCSP","Chippewa"
561,2004,9090,1,1,0,0,1,470,0.00212765957446809,"CCSP","Superior"
561,1997,9030,2,1,0,1,2,393,0.00508905852417303,"CCSP","Chippewa"
561,2003,9030,8,4,1,3,8,393,0.0203562340966921,"CCSP","Chippewa"
561,1998,9030,2,2,0,0,2,383,0.00522193211488251,"CCSP","Chippewa"
561,1998,9020,52,37,8,7,52,387,0.134366925064599,"CCSP","Chequamegon"
561,1999,9020,36,29,2,5,36,385,0.0935064935064935,"CCSP","Chequamegon"
561,2000,9020,46,26,4,16,46,375,0.122666666666667,"CCSP","Chequamegon"
561,2005,9020,55,31,10,14,55,383,0.143603133159269,"CCSP","Chequamegon"
561,1995,9090,0,0,0,0,1,488,0,"CCSP","Superior"
561,2013,9030,0,0,0,0,1,390,0,"CCSP","Chippewa"
561,1996,9030,0,0,0,0,1,391,0,"CCSP","Chippewa"
561,2001,9030,10,5,2,3,10,390,0.0256410256410256,"CCSP","Chippewa"
561,2010,9030,0,0,0,0,1,350,0,"CCSP","Chippewa"
561,1996,9090,0,0,0,0,1,482,0,"CCSP","Superior"
561,2002,9030,10,5,2,3,10,393,0.0254452926208651,"CCSP","Chippewa"
561,2009,9090,0,0,0,0,1,553,0,"CCSP","Superior"
561,2011,9030,4,3,0,1,4,383,0.010443864229765,"CCSP","Chippewa"
561,2005,9030,6,3,2,1,6,389,0.0154241645244216,"CCSP","Chippewa"
561,2006,9090,1,1,0,0,1,475,0.00210526315789474,"CCSP","Superior"
561,1997,9090,1,1,0,0,1,487,0.00205338809034908,"CCSP","Superior"
561,2008,9030,0,0,0,0,1,361,0,"CCSP","Chippewa"
561,1995,9030,0,0,0,0,1,390,0,"CCSP","Chippewa"
561,2008,9020,62,46,5,11,62,380,0.163157894736842,"CCSP","Chequamegon"
561,1999,9090,0,0,0,0,1,487,0,"CCSP","Superior"
561,2000,9090,0,0,0,0,1,484,0,"CCSP","Superior"
561,2002,9090,5,4,0,1,5,489,0.0102249488752556,"CCSP","Superior"
561,2004,9020,50,25,8,17,50,381,0.131233595800525,"CCSP","Chequamegon"
561,2006,9020,58,31,8,19,58,388,0.149484536082474,"CCSP","Chequamegon"
561,2010,9020,28,22,3,3,28,361,0.0775623268698061,"CCSP","Chequamegon"
561,2003,9020,67,50,6,11,67,387,0.17312661498708,"CCSP","Chequamegon"
561,2001,9020,83,53,12,18,83,389,0.213367609254499,"CCSP","Chequamegon"
561,2005,9090,1,1,0,0,1,485,0.00206185567010309,"CCSP","Superior"
561,2002,9020,108,69,16,23,108,390,0.276923076923077,"CCSP","Chequamegon"
561,2007,9030,7,4,0,3,7,389,0.0179948586118252,"CCSP","Chippewa"
561,1995,9020,40,30,3,7,40,385,0.103896103896104,"CCSP","Chequamegon"
561,2007,9090,0,0,0,0,1,487,0,"CCSP","Superior"
561,2009,9030,6,4,0,2,6,390,0.0153846153846154,"CCSP","Chippewa"
561,2011,9090,0,0,0,0,1,538,0,"CCSP","Superior"
561,2009,9020,47,27,7,13,47,381,0.123359580052493,"CCSP","Chequamegon"
561,1996,9020,41,31,7,3,41,391,0.104859335038363,"CCSP","Chequamegon"
561,2010,9090,0,0,0,0,1,535,0,"CCSP","Superior"
561,2000,9030,0,0,0,0,1,393,0,"CCSP","Chippewa"
561,2012,9090,0,0,0,0,1,556,0,"CCSP","Superior"
561,2001,9090,0,0,0,0,1,491,0,"CCSP","Superior"
561,2007,9020,79,50,10,19,79,378,0.208994708994709,"CCSP","Chequamegon"
561,2004,9030,5,3,0,2,5,395,0.0126582278481013,"CCSP","Chippewa"
561,1997,9020,63,45,10,8,63,390,0.161538461538462,"CCSP","Chequamegon"
561,2012,9030,0,0,0,0,1,362,0,"CCSP","Chippewa"
561,1999,9030,0,0,0,0,1,396,0,"CCSP","Chippewa"
561,2003,9090,2,2,0,0,2,491,0.00407331975560081,"CCSP","Superior"
561,2013,9090,0,0,0,0,1,563,0,"CCSP","Superior"
561,1998,9090,1,0,1,0,1,486,0.00205761316872428,"CCSP","Superior"
561,2008,9090,0,0,0,0,1,557,0,"CCSP","Superior"
581,2010,9020,46,18,14,14,46,361,0.127423822714681,"SOSP","Chequamegon"
581,2004,9020,57,24,13,20,57,381,0.149606299212598,"SOSP","Chequamegon"
581,2009,9090,53,31,11,11,53,553,0.0958408679927667,"SOSP","Superior"
581,1996,9030,65,36,16,13,65,391,0.166240409207161,"SOSP","Chippewa"
581,1996,9090,18,11,1,6,18,482,0.037344398340249,"SOSP","Superior"
581,2008,9020,77,46,12,19,77,380,0.202631578947368,"SOSP","Chequamegon"
581,2007,9020,74,34,13,27,74,378,0.195767195767196,"SOSP","Chequamegon"
581,2004,9090,58,32,10,16,58,470,0.123404255319149,"SOSP","Superior"
581,2006,9020,62,41,5,16,62,388,0.15979381443299,"SOSP","Chequamegon"
581,1997,9030,63,39,10,14,63,393,0.16030534351145,"SOSP","Chippewa"
581,2000,9020,60,33,9,18,60,375,0.16,"SOSP","Chequamegon"
581,1998,9030,85,52,15,18,85,383,0.221932114882507,"SOSP","Chippewa"
581,2011,9030,6,3,2,1,6,383,0.0156657963446475,"SOSP","Chippewa"
581,2001,9090,58,32,9,17,58,491,0.118126272912424,"SOSP","Superior"
581,2008,9030,38,23,5,10,38,361,0.105263157894737,"SOSP","Chippewa"
581,1999,9090,56,44,3,9,56,487,0.114989733059548,"SOSP","Superior"
581,2010,9030,23,10,6,7,23,350,0.0657142857142857,"SOSP","Chippewa"
581,2010,9090,31,14,9,8,31,535,0.0579439252336449,"SOSP","Superior"
581,2008,9090,37,22,3,12,37,557,0.066427289048474,"SOSP","Superior"
581,2003,9030,91,71,10,10,91,393,0.231552162849873,"SOSP","Chippewa"
581,2001,9020,54,26,10,18,54,389,0.138817480719794,"SOSP","Chequamegon"
581,1998,9020,42,22,9,11,42,387,0.108527131782946,"SOSP","Chequamegon"
581,1996,9020,54,27,12,15,54,391,0.138107416879795,"SOSP","Chequamegon"
581,2005,9020,65,41,8,16,65,383,0.169712793733681,"SOSP","Chequamegon"
581,2005,9030,72,39,12,21,72,389,0.185089974293059,"SOSP","Chippewa"
581,2004,9030,49,31,7,11,49,395,0.124050632911392,"SOSP","Chippewa"
581,2013,9090,33,15,10,8,33,563,0.0586145648312611,"SOSP","Superior"
581,2011,9090,32,20,4,8,32,538,0.0594795539033457,"SOSP","Superior"
581,2003,9020,59,47,2,10,59,387,0.152454780361757,"SOSP","Chequamegon"
581,2002,9090,67,41,3,23,67,489,0.137014314928425,"SOSP","Superior"
581,2013,9030,45,20,9,16,45,390,0.115384615384615,"SOSP","Chippewa"
581,1995,9090,50,30,6,14,50,488,0.102459016393443,"SOSP","Superior"
581,2005,9090,60,36,5,19,60,485,0.123711340206186,"SOSP","Superior"
581,2012,9030,17,7,7,3,17,362,0.0469613259668508,"SOSP","Chippewa"
581,1999,9030,65,44,12,9,65,396,0.164141414141414,"SOSP","Chippewa"
581,2012,9090,39,28,6,5,39,556,0.0701438848920863,"SOSP","Superior"
581,2009,9030,48,20,9,19,48,390,0.123076923076923,"SOSP","Chippewa"
581,2002,9020,69,37,12,20,69,390,0.176923076923077,"SOSP","Chequamegon"
581,1995,9020,50,34,5,11,50,385,0.12987012987013,"SOSP","Chequamegon"
581,2009,9020,69,28,19,22,69,381,0.181102362204724,"SOSP","Chequamegon"
581,1997,9090,38,25,3,10,38,487,0.0780287474332649,"SOSP","Superior"
581,2002,9030,68,39,12,17,68,393,0.173027989821883,"SOSP","Chippewa"
581,2006,9030,69,45,8,16,69,391,0.176470588235294,"SOSP","Chippewa"
581,2006,9090,50,29,6,15,50,475,0.105263157894737,"SOSP","Superior"
581,1999,9020,52,27,12,13,52,385,0.135064935064935,"SOSP","Chequamegon"
581,1995,9030,65,35,17,13,65,390,0.166666666666667,"SOSP","Chippewa"
581,2000,9090,51,30,7,14,51,484,0.105371900826446,"SOSP","Superior"
581,1997,9020,53,30,13,10,53,390,0.135897435897436,"SOSP","Chequamegon"
581,2007,9030,84,52,12,20,84,389,0.215938303341902,"SOSP","Chippewa"
581,2000,9030,96,65,12,19,96,393,0.244274809160305,"SOSP","Chippewa"
581,2003,9090,52,37,5,10,52,491,0.105906313645621,"SOSP","Superior"
581,1998,9090,67,41,10,16,67,486,0.137860082304527,"SOSP","Superior"
581,2007,9090,70,35,13,22,70,487,0.143737166324435,"SOSP","Superior"
581,2001,9030,62,43,9,10,62,390,0.158974358974359,"SOSP","Chippewa"
584,2005,9020,27,15,6,6,27,383,0.0704960835509138,"SWSP","Chequamegon"
584,2005,9090,48,30,10,8,48,485,0.0989690721649484,"SWSP","Superior"
584,2003,9030,22,14,3,5,22,393,0.0559796437659033,"SWSP","Chippewa"
584,2007,9090,51,26,9,16,51,487,0.104722792607803,"SWSP","Superior"
584,1996,9030,34,17,9,8,34,391,0.0869565217391304,"SWSP","Chippewa"
584,2011,9090,19,10,5,4,19,538,0.0353159851301115,"SWSP","Superior"
584,2002,9090,57,32,10,15,57,489,0.116564417177914,"SWSP","Superior"
584,1997,9030,54,36,9,9,54,393,0.137404580152672,"SWSP","Chippewa"
584,2004,9090,30,15,4,11,30,470,0.0638297872340425,"SWSP","Superior"
584,2006,9090,20,13,2,5,20,475,0.0421052631578947,"SWSP","Superior"
584,2008,9030,33,17,3,13,33,361,0.0914127423822715,"SWSP","Chippewa"
584,1995,9020,22,13,3,6,22,385,0.0571428571428571,"SWSP","Chequamegon"
584,2004,9020,35,20,4,11,35,381,0.0918635170603675,"SWSP","Chequamegon"
584,1996,9020,22,11,8,3,22,391,0.0562659846547315,"SWSP","Chequamegon"
584,2004,9030,117,71,17,29,117,395,0.29620253164557,"SWSP","Chippewa"
584,1998,9090,23,11,6,6,23,486,0.0473251028806584,"SWSP","Superior"
584,2007,9030,82,49,13,20,82,389,0.210796915167095,"SWSP","Chippewa"
584,2007,9020,16,9,4,3,16,378,0.0423280423280423,"SWSP","Chequamegon"
584,2010,9020,12,3,2,7,12,361,0.0332409972299169,"SWSP","Chequamegon"
584,2009,9030,53,26,12,15,53,390,0.135897435897436,"SWSP","Chippewa"
584,2000,9020,32,14,8,10,32,375,0.0853333333333333,"SWSP","Chequamegon"
584,1996,9090,8,2,4,2,8,482,0.016597510373444,"SWSP","Superior"
584,1997,9090,14,9,2,3,14,487,0.0287474332648871,"SWSP","Superior"
584,2010,9090,15,12,3,0,15,535,0.0280373831775701,"SWSP","Superior"
584,2012,9090,29,16,5,8,29,556,0.052158273381295,"SWSP","Superior"
584,2002,9020,42,20,6,16,42,390,0.107692307692308,"SWSP","Chequamegon"
584,2002,9030,59,29,12,18,59,393,0.150127226463104,"SWSP","Chippewa"
584,2005,9030,63,34,15,14,63,389,0.161953727506427,"SWSP","Chippewa"
584,2006,9030,59,32,9,18,59,391,0.150895140664962,"SWSP","Chippewa"
584,2000,9090,42,21,9,12,42,484,0.0867768595041322,"SWSP","Superior"
584,2001,9090,40,21,5,14,40,491,0.0814663951120163,"SWSP","Superior"
584,2003,9020,23,19,3,1,23,387,0.0594315245478036,"SWSP","Chequamegon"
584,2009,9090,17,5,6,6,17,553,0.0307414104882459,"SWSP","Superior"
584,2006,9020,14,8,1,5,14,388,0.0360824742268041,"SWSP","Chequamegon"
584,2012,9030,21,14,2,5,21,362,0.0580110497237569,"SWSP","Chippewa"
584,1999,9030,37,21,4,12,37,396,0.0934343434343434,"SWSP","Chippewa"
584,2009,9020,19,10,3,6,19,381,0.0498687664041995,"SWSP","Chequamegon"
584,2008,9020,12,6,2,4,12,380,0.0315789473684211,"SWSP","Chequamegon"
584,2013,9030,48,29,4,15,48,390,0.123076923076923,"SWSP","Chippewa"
584,2003,9090,19,7,5,7,19,491,0.0386965376782077,"SWSP","Superior"
584,2010,9030,25,15,3,7,25,350,0.0714285714285714,"SWSP","Chippewa"
584,2001,9030,39,25,6,8,39,390,0.1,"SWSP","Chippewa"
584,2011,9030,19,7,8,4,19,383,0.0496083550913838,"SWSP","Chippewa"
584,1999,9090,21,10,3,8,21,487,0.0431211498973306,"SWSP","Superior"
584,1995,9030,27,11,5,11,27,390,0.0692307692307692,"SWSP","Chippewa"
584,1998,9030,71,35,19,17,71,383,0.185378590078329,"SWSP","Chippewa"
584,1995,9090,14,5,3,6,14,488,0.0286885245901639,"SWSP","Superior"
584,1999,9020,15,6,5,4,15,385,0.038961038961039,"SWSP","Chequamegon"
584,1998,9020,32,16,10,6,32,387,0.082687338501292,"SWSP","Chequamegon"
584,1997,9020,28,16,6,6,28,390,0.0717948717948718,"SWSP","Chequamegon"
584,2001,9020,10,3,5,2,10,389,0.025706940874036,"SWSP","Chequamegon"
584,2000,9030,56,38,4,14,56,393,0.142493638676845,"SWSP","Chippewa"
584,2008,9090,25,12,3,10,25,557,0.0448833034111311,"SWSP","Superior"
584,2013,9090,36,20,6,10,36,563,0.063943161634103,"SWSP","Superior"
587,2013,9030,0,0,0,0,1,390,0,"EATO","Chippewa"
587,2008,9020,90,67,9,14,90,380,0.236842105263158,"EATO","Chequamegon"
587,2007,9020,98,64,14,20,98,378,0.259259259259259,"EATO","Chequamegon"
587,2005,9020,79,47,7,25,79,383,0.206266318537859,"EATO","Chequamegon"
587,2003,9020,60,40,8,12,60,387,0.155038759689922,"EATO","Chequamegon"
587,2005,9030,0,0,0,0,1,389,0,"EATO","Chippewa"
587,2004,9090,0,0,0,0,1,470,0,"EATO","Superior"
587,2003,9030,1,1,0,0,1,393,0.00254452926208651,"EATO","Chippewa"
587,2003,9090,0,0,0,0,1,491,0,"EATO","Superior"
587,2010,9020,60,40,10,10,60,361,0.166204986149584,"EATO","Chequamegon"
587,2001,9090,1,1,0,0,1,491,0.00203665987780041,"EATO","Superior"
587,1999,9020,31,20,5,6,31,385,0.0805194805194805,"EATO","Chequamegon"
587,2000,9020,60,41,12,7,60,375,0.16,"EATO","Chequamegon"
587,2009,9030,0,0,0,0,1,390,0,"EATO","Chippewa"
587,2001,9030,7,4,1,2,7,390,0.0179487179487179,"EATO","Chippewa"
587,2011,9030,4,3,1,0,4,383,0.010443864229765,"EATO","Chippewa"
587,2002,9030,7,5,0,2,7,393,0.0178117048346056,"EATO","Chippewa"
587,2006,9030,7,5,1,1,7,391,0.0179028132992327,"EATO","Chippewa"
587,1996,9030,2,0,0,2,2,391,0.0051150895140665,"EATO","Chippewa"
587,1998,9090,0,0,0,0,1,486,0,"EATO","Superior"
587,1998,9030,1,0,0,1,1,383,0.00261096605744125,"EATO","Chippewa"
587,2006,9020,50,29,9,12,50,388,0.128865979381443,"EATO","Chequamegon"
587,2008,9030,1,0,0,1,1,361,0.00277008310249307,"EATO","Chippewa"
587,1996,9090,0,0,0,0,1,482,0,"EATO","Superior"
587,2007,9090,0,0,0,0,1,487,0,"EATO","Superior"
587,1996,9020,26,20,1,5,26,391,0.0664961636828645,"EATO","Chequamegon"
587,2004,9030,6,3,1,2,6,395,0.0151898734177215,"EATO","Chippewa"
587,2009,9020,39,19,5,15,39,381,0.102362204724409,"EATO","Chequamegon"
587,2007,9030,12,8,0,4,12,389,0.0308483290488432,"EATO","Chippewa"
587,2010,9030,0,0,0,0,1,350,0,"EATO","Chippewa"
587,2000,9030,3,3,0,0,3,393,0.00763358778625954,"EATO","Chippewa"
587,2001,9020,51,29,5,17,51,389,0.131105398457584,"EATO","Chequamegon"
587,2000,9090,0,0,0,0,1,484,0,"EATO","Superior"
587,2002,9090,0,0,0,0,1,489,0,"EATO","Superior"
587,2011,9090,0,0,0,0,1,538,0,"EATO","Superior"
587,1997,9020,36,24,4,8,36,390,0.0923076923076923,"EATO","Chequamegon"
587,1997,9090,0,0,0,0,1,487,0,"EATO","Superior"
587,2006,9090,0,0,0,0,1,475,0,"EATO","Superior"
587,2005,9090,0,0,0,0,1,485,0,"EATO","Superior"
587,2009,9090,0,0,0,0,1,553,0,"EATO","Superior"
587,2012,9090,0,0,0,0,1,556,0,"EATO","Superior"
587,2010,9090,0,0,0,0,1,535,0,"EATO","Superior"
587,1999,9030,8,5,2,1,8,396,0.0202020202020202,"EATO","Chippewa"
587,1995,9090,1,1,0,0,1,488,0.00204918032786885,"EATO","Superior"
587,1998,9020,50,31,5,14,50,387,0.129198966408269,"EATO","Chequamegon"
587,2004,9020,52,31,9,12,52,381,0.136482939632546,"EATO","Chequamegon"
587,1995,9030,5,2,0,3,5,390,0.0128205128205128,"EATO","Chippewa"
587,2012,9030,2,0,1,1,2,362,0.00552486187845304,"EATO","Chippewa"
587,2013,9090,0,0,0,0,1,563,0,"EATO","Superior"
587,2008,9090,2,2,0,0,2,557,0.00359066427289048,"EATO","Superior"
587,2002,9020,84,53,9,22,84,390,0.215384615384615,"EATO","Chequamegon"
587,1997,9030,1,0,1,0,1,393,0.00254452926208651,"EATO","Chippewa"
587,1999,9090,0,0,0,0,1,487,0,"EATO","Superior"
587,1995,9020,17,8,6,3,17,385,0.0441558441558442,"EATO","Chequamegon"
595,2000,9030,110,58,18,34,110,393,0.279898218829517,"RBGR","Chippewa"
595,2001,9020,229,141,31,57,229,389,0.588688946015424,"RBGR","Chequamegon"
595,2006,9030,147,91,20,36,147,391,0.375959079283887,"RBGR","Chippewa"
595,2000,9020,236,141,39,56,236,375,0.629333333333333,"RBGR","Chequamegon"
595,2009,9090,180,98,34,48,180,553,0.325497287522604,"RBGR","Superior"
595,2004,9020,156,106,16,34,156,381,0.409448818897638,"RBGR","Chequamegon"
595,2006,9020,191,123,27,41,191,388,0.492268041237113,"RBGR","Chequamegon"
595,2001,9030,116,61,22,33,116,390,0.297435897435897,"RBGR","Chippewa"
595,2003,9030,129,76,14,39,129,393,0.32824427480916,"RBGR","Chippewa"
595,2007,9090,181,106,16,59,181,487,0.371663244353183,"RBGR","Superior"
595,2002,9020,192,112,21,59,192,390,0.492307692307692,"RBGR","Chequamegon"
